voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.433,-824.375,93,34.1,4204,4410,Li-ion
4.433,-823.437,93,34.1,4204,4410,Li-ion
4.433,-835.937,93,34.1,4204,4410,Li-ion
4.433,-829.062,93,34.1,4204,4410,Li-ion
4.433,-825.625,93,34.1,4206,4410,Li-ion
4.433,-826.875,93,34.1,4206,4410,Li-ion
4.433,-820,93,33.8,4206,4410,Li-ion
4.433,-829.062,93,33.8,4206,4410,Li-ion
4.433,-830.625,93,33.8,4206,4410,Li-ion
4.434,-830.312,94,33.8,4206,4410,Li-ion
4.434,-826.875,94,33.8,4206,4410,Li-ion
4.434,-828.437,94,33.8,4206,4410,Li-ion
4.434,-821.25,94,33.8,4208,4410,Li-ion
4.434,-831.875,94,33.8,4208,4410,Li-ion
4.434,-828.75,94,33.8,4208,4410,Li-ion
4.434,-812.812,94,33.8,4208,4410,Li-ion
4.434,-825.937,94,33.8,4208,4410,Li-ion
4.434,-823.125,94,33.8,4208,4410,Li-ion
4.434,-823.125,94,33.8,4208,4410,Li-ion
4.434,-829.375,94,33.8,4208,4410,Li-ion
4.434,-808.125,94,33.8,4210,4410,Li-ion
4.434,-826.25,94,33.8,4210,4410,Li-ion
4.434,-823.75,94,33.8,4210,4410,Li-ion
4.434,-822.812,94,33.8,4210,4410,Li-ion
4.434,-802.812,94,33.8,4210,4410,Li-ion
4.434,-835.937,94,33.8,4210,4410,Li-ion
4.434,-827.5,94,33.8,4210,4410,Li-ion
4.434,-840.312,94,33.8,4210,4410,Li-ion
4.434,-808.437,94,33.8,4210,4410,Li-ion
4.434,-816.562,94,33.8,4212,4410,Li-ion
4.434,-813.75,94,33.8,4212,4410,Li-ion
4.434,-814.687,94,33.8,4212,4410,Li-ion
4.434,-816.875,94,33.8,4212,4410,Li-ion
4.434,-815.625,94,33.8,4212,4410,Li-ion
4.434,-811.562,94,33.8,4212,4410,Li-ion
4.434,-809.062,94,33.8,4212,4410,Li-ion
4.434,-810.625,94,33.8,4212,4410,Li-ion
4.434,-803.437,94,33.8,4214,4410,Li-ion
4.434,-813.125,94,33.8,4214,4410,Li-ion
4.434,-815.312,94,33.8,4214,4410,Li-ion
4.434,-817.5,94,33.8,4214,4410,Li-ion
4.434,-791.562,94,33.8,4214,4410,Li-ion
4.434,-809.687,94,33.8,4214,4410,Li-ion
4.434,-795.625,94,33.8,4214,4410,Li-ion
4.434,-806.25,94,33.8,4214,4410,Li-ion
4.434,-808.75,94,33.8,4214,4410,Li-ion
4.434,-807.5,94,33.8,4216,4410,Li-ion
4.434,-811.875,94,33.8,4216,4410,Li-ion
4.434,-810.625,94,33.8,4216,4410,Li-ion
4.434,-797.187,94,33.8,4216,4410,Li-ion
4.434,-795.937,94,33.8,4216,4410,Li-ion
4.434,-813.125,94,33.8,4216,4410,Li-ion
4.434,-811.25,94,33.8,4216,4410,Li-ion
4.434,-785.937,94,33.8,4216,4410,Li-ion
4.434,-812.187,94,33.8,4216,4410,Li-ion
4.434,-793.75,94,33.8,4218,4410,Li-ion
4.434,-802.187,94,33.8,4218,4410,Li-ion
4.434,-797.812,94,33.8,4218,4410,Li-ion
4.434,-809.687,94,33.8,4218,4410,Li-ion
4.434,-811.562,94,33.8,4218,4410,Li-ion
4.434,-800.625,94,33.8,4218,4410,Li-ion
4.434,-798.75,94,33.8,4218,4410,Li-ion
4.434,-797.187,94,33.8,4218,4410,Li-ion
4.434,-794.062,94,33.8,4220,4410,Li-ion
4.433,-791.562,94,33.4,4220,4410,Li-ion
4.433,-797.187,94,33.4,4220,4410,Li-ion
4.433,-796.25,94,33.4,4220,4410,Li-ion
4.433,-800.625,94,33.4,4220,4410,Li-ion
4.433,-783.437,94,33.4,4220,4410,Li-ion
4.433,-789.062,94,33.4,4220,4410,Li-ion
4.433,-801.562,94,33.4,4220,4410,Li-ion
4.433,-790,94,33.4,4220,4410,Li-ion
4.433,-805.625,94,33.4,4222,4410,Li-ion
4.433,-797.812,94,33.4,4222,4410,Li-ion
4.433,-795.937,94,33.4,4222,4410,Li-ion
4.433,-782.187,94,33.4,4222,4410,Li-ion
4.433,-792.5,94,33.4,4222,4410,Li-ion
4.433,-778.75,94,33.4,4222,4410,Li-ion
4.433,-798.125,94,33.4,4222,4410,Li-ion
4.433,-785.312,94,33.4,4222,4410,Li-ion
4.433,-784.687,94,33.4,4222,4410,Li-ion
4.433,-781.875,94,33.4,4224,4410,Li-ion
4.433,-787.812,94,33.4,4224,4410,Li-ion
4.433,-784.062,94,33.4,4224,4410,Li-ion
4.433,-781.875,94,33.4,4224,4410,Li-ion
4.433,-786.875,94,33.4,4224,4410,Li-ion
4.433,-789.062,94,33.4,4224,4410,Li-ion
4.433,-789.375,94,33.4,4224,4410,Li-ion
4.433,-791.875,94,33.4,4224,4410,Li-ion
4.433,-778.125,94,33.4,4224,4410,Li-ion
4.433,-779.062,94,33.4,4226,4410,Li-ion
4.433,-783.437,94,33.4,4226,4410,Li-ion
4.433,-778.125,94,33.4,4226,4410,Li-ion
4.433,-788.125,94,33.4,4226,4410,Li-ion
4.433,-785.937,94,33.4,4226,4410,Li-ion
4.433,-777.812,94,33.4,4226,4410,Li-ion
4.433,-765.625,94,33.4,4226,4410,Li-ion
4.433,-781.562,94,33.4,4226,4410,Li-ion
4.433,-777.5,94,33.4,4226,4410,Li-ion
4.433,-769.687,94,33.4,4228,4410,Li-ion
4.433,-783.437,94,33.4,4228,4410,Li-ion
4.434,-771.562,94,33.3,4228,4410,Li-ion
4.434,-788.75,94,33.3,4228,4410,Li-ion
4.434,-775,94,33.3,4228,4410,Li-ion
4.434,-780,94,33.3,4228,4410,Li-ion
4.434,-779.687,94,33.3,4228,4410,Li-ion
4.434,-765.937,94,33.3,4228,4410,Li-ion
4.434,-768.125,94,33.3,4228,4410,Li-ion
4.434,-776.25,94,33.3,4230,4410,Li-ion
4.434,-771.25,94,33.3,4230,4410,Li-ion
4.434,-776.25,94,33.3,4230,4410,Li-ion
4.434,-758.437,94,33.3,4230,4410,Li-ion
4.434,-764.375,94,33.3,4230,4410,Li-ion
4.434,-774.687,94,33.3,4230,4410,Li-ion
4.434,-758.125,94,33.3,4230,4410,Li-ion
4.434,-770,94,33.3,4230,4410,Li-ion
4.434,-764.687,94,33.3,4230,4410,Li-ion
4.434,-774.687,94,33.3,4232,4410,Li-ion
4.434,-762.5,94,33.3,4232,4410,Li-ion
4.434,-763.75,94,33.3,4232,4410,Li-ion
4.434,-756.875,94,33.3,4232,4410,Li-ion
4.434,-765.625,94,33.3,4232,4410,Li-ion
4.433,-755.625,94,33.3,4232,4410,Li-ion
4.433,-767.187,94,33.3,4232,4410,Li-ion
4.433,-755.312,94,33.3,4232,4410,Li-ion
4.433,-755.625,94,33.3,4232,4410,Li-ion
4.433,-766.25,94,33.3,4234,4410,Li-ion
4.433,-756.562,94,33.3,4234,4410,Li-ion
4.433,-758.437,94,33.3,4234,4410,Li-ion
4.433,-761.562,94,33.3,4234,4410,Li-ion
4.433,-763.437,94,33.3,4234,4410,Li-ion
4.433,-765.312,94,33.3,4234,4410,Li-ion
4.433,-750,94,33.3,4234,4410,Li-ion
4.433,-737.187,94,33.3,4234,4410,Li-ion
4.433,-745,94,33.3,4234,4410,Li-ion
4.433,-750.312,94,33.3,4236,4410,Li-ion
4.433,-754.687,94,33.3,4236,4410,Li-ion
4.433,-768.125,94,33.3,4236,4410,Li-ion
4.433,-746.25,94,33.3,4236,4410,Li-ion
4.433,-752.5,94,33.3,4236,4410,Li-ion
4.433,-754.687,94,33.3,4236,4410,Li-ion
4.433,-745.312,94,33.3,4236,4410,Li-ion
4.433,-751.562,94,33.3,4236,4410,Li-ion
4.433,-735.625,94,33.3,4236,4410,Li-ion
4.433,-745.312,94,33.3,4238,4410,Li-ion
4.433,-752.812,94,33.3,4238,4410,Li-ion
4.433,-737.5,94,33.3,4238,4410,Li-ion
4.433,-757.187,94,33.3,4238,4410,Li-ion
4.433,-753.125,94,33.3,4238,4410,Li-ion
4.433,-757.812,94,33.3,4238,4410,Li-ion
4.433,-752.187,94,33.3,4238,4410,Li-ion
4.433,-747.187,94,33.3,4238,4410,Li-ion
4.433,-745.937,94,33.3,4238,4410,Li-ion
4.433,-756.562,94,33.3,4238,4410,Li-ion
4.433,-745,94,33.3,4240,4410,Li-ion
4.433,-754.687,94,33.3,4240,4410,Li-ion
4.433,-748.75,94,33.3,4240,4410,Li-ion
4.433,-742.187,94,33.3,4240,4410,Li-ion
4.433,-744.375,94,33.3,4240,4410,Li-ion
4.433,-754.375,94,33.3,4240,4410,Li-ion
4.433,-746.875,94,33.3,4240,4410,Li-ion
4.433,-756.562,94,33.3,4240,4410,Li-ion
4.433,-737.187,94,33.3,4240,4410,Li-ion
4.433,-745.312,94,33.3,4242,4410,Li-ion
4.433,-741.25,94,33.3,4242,4410,Li-ion
4.433,-761.25,94,33.3,4242,4410,Li-ion
4.433,-730.625,94,33.3,4242,4410,Li-ion
4.433,-760.312,94,33.3,4242,4410,Li-ion
4.433,-744.375,94,33.3,4242,4410,Li-ion
4.433,-735.625,94,33.3,4242,4410,Li-ion
4.433,-733.125,94,33.3,4242,4410,Li-ion
4.433,-733.75,94,33.3,4242,4410,Li-ion
4.433,-737.5,94,33.3,4244,4410,Li-ion
4.433,-736.562,94,33.3,4244,4410,Li-ion
4.433,-733.437,94,33.3,4244,4410,Li-ion
4.433,-729.687,94,33.3,4244,4410,Li-ion
4.433,-721.875,94,33.3,4244,4410,Li-ion
4.433,-739.062,94,33.3,4244,4410,Li-ion
4.433,-725.312,94,33.3,4244,4410,Li-ion
4.435,-734.687,94,33,4244,4410,Li-ion
4.435,-724.687,94,33,4244,4410,Li-ion
4.435,-728.75,94,33,4244,4410,Li-ion
4.435,-724.375,94,33,4246,4410,Li-ion
4.435,-736.25,94,33,4246,4410,Li-ion
4.435,-733.125,94,33,4246,4410,Li-ion
4.435,-741.25,94,33,4246,4410,Li-ion
4.435,-729.062,94,33,4246,4410,Li-ion
4.435,-722.812,94,33,4246,4410,Li-ion
4.435,-743.125,94,33,4246,4410,Li-ion
4.435,-730,94,33,4246,4410,Li-ion
4.435,-733.437,94,33,4246,4410,Li-ion
4.435,-733.75,94,33,4248,4410,Li-ion
4.435,-730,94,33,4248,4410,Li-ion
4.435,-727.5,94,33,4248,4410,Li-ion
4.435,-726.25,94,33,4248,4410,Li-ion
4.435,-731.875,94,33,4248,4410,Li-ion
4.435,-734.062,94,33,4248,4410,Li-ion
4.435,-725.625,94,33,4248,4410,Li-ion
4.435,-729.687,94,33,4248,4410,Li-ion
4.435,-730.937,94,33,4248,4410,Li-ion
4.435,-725.937,94,33,4248,4410,Li-ion
4.435,-716.25,94,33,4250,4410,Li-ion
4.435,-720.625,94,33,4250,4410,Li-ion
4.435,-715.937,94,33,4250,4410,Li-ion
4.435,-710.937,94,33,4250,4410,Li-ion
4.435,-722.812,94,33,4250,4410,Li-ion
4.435,-705,94,33,4250,4410,Li-ion
4.435,-710,94,33,4250,4410,Li-ion
4.435,-722.187,94,33,4250,4410,Li-ion
4.435,-732.812,94,33,4250,4410,Li-ion
4.435,-721.875,94,33,4252,4410,Li-ion
4.435,-712.187,94,33,4252,4410,Li-ion
4.435,-712.187,94,33,4252,4410,Li-ion
4.435,-713.437,94,33,4252,4410,Li-ion
4.435,-719.687,94,33,4252,4410,Li-ion
4.435,-715,94,33,4252,4410,Li-ion
4.435,-705.937,94,33,4252,4410,Li-ion
4.435,-706.25,94,33,4252,4410,Li-ion
4.435,-715.312,94,33,4252,4410,Li-ion
4.435,-717.5,94,33,4252,4410,Li-ion
4.435,-714.687,94,33,4254,4410,Li-ion
4.434,-711.875,95,33,4254,4410,Li-ion
4.434,-705.625,95,33,4254,4410,Li-ion
4.434,-705.625,95,33,4254,4410,Li-ion
4.434,-705.937,95,33,4254,4410,Li-ion
4.434,-710.312,95,33,4254,4410,Li-ion
4.434,-713.125,95,33,4254,4410,Li-ion
4.434,-704.687,95,33,4254,4410,Li-ion
4.434,-713.437,95,33,4254,4410,Li-ion
4.434,-706.875,95,33,4254,4410,Li-ion
4.434,-701.25,95,33,4256,4410,Li-ion
4.434,-710.312,95,33,4256,4410,Li-ion
4.434,-719.375,95,33,4256,4410,Li-ion
4.434,-709.687,95,33,4256,4410,Li-ion
4.434,-702.5,95,33,4256,4410,Li-ion
4.434,-693.437,95,33,4256,4410,Li-ion
4.434,-695.937,95,33,4256,4410,Li-ion
4.434,-706.562,95,32.9,4256,4410,Li-ion
4.434,-695.625,95,32.9,4256,4410,Li-ion
4.434,-705.625,95,32.9,4256,4410,Li-ion
4.434,-701.875,95,32.9,4258,4410,Li-ion
4.434,-700.625,95,32.9,4258,4410,Li-ion
4.434,-703.75,95,32.9,4258,4410,Li-ion
4.434,-709.375,95,32.9,4258,4410,Li-ion
4.434,-698.437,95,32.9,4258,4410,Li-ion
4.434,-699.687,95,32.9,4258,4410,Li-ion
4.434,-699.062,95,32.9,4258,4410,Li-ion
4.434,-701.562,95,32.9,4258,4410,Li-ion
4.434,-705.625,95,32.9,4258,4410,Li-ion
4.434,-705.937,95,32.9,4258,4410,Li-ion
4.434,-693.75,95,32.9,4260,4410,Li-ion
4.434,-698.437,95,32.9,4260,4410,Li-ion
4.434,-713.437,95,32.9,4260,4410,Li-ion
4.434,-696.875,95,32.9,4260,4410,Li-ion
4.434,-707.5,95,32.9,4260,4410,Li-ion
4.434,-715,95,32.9,4260,4410,Li-ion
4.434,-690,95,32.9,4260,4410,Li-ion
4.434,-701.562,95,32.9,4260,4410,Li-ion
4.434,-688.125,95,32.9,4260,4410,Li-ion
4.434,-694.375,95,32.9,4262,4410,Li-ion
4.434,-694.375,95,32.9,4262,4410,Li-ion
4.434,-695.312,95,32.9,4262,4410,Li-ion
4.434,-698.75,95,32.9,4262,4410,Li-ion
4.434,-690.312,95,32.9,4262,4410,Li-ion
4.434,-700.937,95,32.9,4262,4410,Li-ion
4.434,-700.937,95,32.9,4262,4410,Li-ion
4.434,-694.375,95,32.9,4262,4410,Li-ion
4.434,-689.062,95,32.9,4262,4410,Li-ion
4.434,-684.375,95,32.9,4262,4410,Li-ion
4.434,-693.75,95,32.9,4264,4410,Li-ion
4.434,-680.937,95,32.9,4264,4410,Li-ion
4.434,-686.562,95,32.9,4264,4410,Li-ion
4.434,-693.75,95,32.9,4264,4410,Li-ion
4.434,-696.562,95,32.9,4264,4410,Li-ion
4.434,-680.312,95,32.9,4264,4410,Li-ion
4.434,-682.812,95,32.9,4264,4410,Li-ion
4.434,-683.437,95,32.9,4264,4410,Li-ion
4.434,-679.375,95,32.9,4264,4410,Li-ion
4.434,-665,95,32.9,4264,4410,Li-ion
4.434,-695.312,95,32.9,4266,4410,Li-ion
4.434,-680.312,95,32.9,4266,4410,Li-ion
4.434,-693.437,95,32.9,4266,4410,Li-ion
4.434,-685.937,95,32.9,4266,4410,Li-ion
4.434,-675.937,95,32.9,4266,4410,Li-ion
4.434,-684.687,95,32.9,4266,4410,Li-ion
4.434,-687.187,95,32.9,4266,4410,Li-ion
4.434,-678.437,95,32.9,4266,4410,Li-ion
4.434,-670.937,95,32.9,4266,4410,Li-ion
4.434,-689.375,95,32.9,4266,4410,Li-ion
4.434,-697.5,95,32.9,4266,4410,Li-ion
4.434,-666.875,95,32.9,4268,4410,Li-ion
4.434,-683.437,95,32.9,4268,4410,Li-ion
4.434,-667.812,95,32.9,4268,4410,Li-ion
4.434,-682.187,95,32.9,4268,4410,Li-ion
4.434,-689.687,95,32.9,4268,4410,Li-ion
4.434,-669.062,95,32.8,4268,4410,Li-ion
4.434,-685.625,95,32.8,4268,4410,Li-ion
4.434,-680.625,95,32.8,4268,4410,Li-ion
4.434,-682.187,95,32.8,4268,4410,Li-ion
4.434,-678.125,95,32.8,4268,4410,Li-ion
4.434,-675.625,95,32.8,4270,4410,Li-ion
4.434,-686.875,95,32.8,4270,4410,Li-ion
4.434,-678.75,95,32.8,4270,4410,Li-ion
4.434,-681.562,95,32.8,4270,4410,Li-ion
4.434,-662.5,95,32.8,4270,4410,Li-ion
4.434,-675.625,95,32.8,4270,4410,Li-ion
4.434,-666.25,95,32.8,4270,4410,Li-ion
4.434,-661.25,95,32.8,4270,4410,Li-ion
4.434,-675.937,95,32.8,4270,4410,Li-ion
4.432,-676.875,95,32.8,4270,4410,Li-ion
4.432,-675,95,32.8,4272,4410,Li-ion
4.432,-680.625,95,32.8,4272,4410,Li-ion
4.432,-680.312,95,32.8,4272,4410,Li-ion
4.432,-678.125,95,32.8,4272,4410,Li-ion
4.432,-672.187,95,32.8,4272,4410,Li-ion
4.432,-678.75,95,32.8,4272,4410,Li-ion
4.432,-666.25,95,32.8,4272,4410,Li-ion
4.432,-672.812,95,32.8,4272,4410,Li-ion
4.432,-673.125,95,32.8,4272,4410,Li-ion
4.432,-670,95,32.8,4272,4410,Li-ion
4.432,-667.187,95,32.8,4274,4410,Li-ion
4.432,-662.5,95,32.8,4274,4410,Li-ion
4.432,-664.062,95,32.8,4274,4410,Li-ion
4.432,-673.437,95,32.8,4274,4410,Li-ion
4.432,-662.187,95,32.8,4274,4410,Li-ion
4.432,-659.062,95,32.8,4274,4410,Li-ion
4.432,-663.125,95,32.8,4274,4410,Li-ion
4.432,-658.125,95,32.8,4274,4410,Li-ion
4.432,-665.312,95,32.8,4274,4410,Li-ion
4.432,-663.125,95,32.8,4274,4410,Li-ion
4.432,-668.125,95,32.8,4274,4410,Li-ion
4.432,-668.125,95,32.8,4276,4410,Li-ion
4.432,-669.687,95,32.8,4276,4410,Li-ion
4.432,-664.687,95,32.8,4276,4410,Li-ion
4.432,-661.562,95,32.8,4276,4410,Li-ion
4.432,-673.125,95,32.8,4276,4410,Li-ion
4.432,-666.562,95,32.8,4276,4410,Li-ion
4.432,-670.937,95,32.8,4276,4410,Li-ion
4.432,-659.375,95,32.8,4276,4410,Li-ion
4.432,-660,95,32.8,4276,4410,Li-ion
4.432,-670.625,95,32.8,4276,4410,Li-ion
4.432,-655.625,95,32.8,4278,4410,Li-ion
4.432,-667.5,95,32.8,4278,4410,Li-ion
4.432,-654.687,95,32.8,4278,4410,Li-ion
4.432,-653.75,95,32.8,4278,4410,Li-ion
4.432,-662.5,95,32.8,4278,4410,Li-ion
4.432,-643.125,95,32.8,4278,4410,Li-ion
4.432,-666.562,95,32.8,4278,4410,Li-ion
4.432,-662.812,95,32.8,4278,4410,Li-ion
4.432,-653.437,95,32.8,4278,4410,Li-ion
4.432,-647.812,95,32.8,4278,4410,Li-ion
4.432,-653.437,95,32.8,4278,4410,Li-ion
4.432,-657.5,95,32.8,4280,4410,Li-ion
4.432,-655,95,32.8,4280,4410,Li-ion
4.432,-657.812,95,32.8,4280,4410,Li-ion
4.432,-657.812,95,32.8,4280,4410,Li-ion
4.432,-665.937,95,32.8,4280,4410,Li-ion
4.432,-647.812,95,32.8,4280,4410,Li-ion
4.432,-662.5,95,32.8,4280,4410,Li-ion
4.432,-653.437,95,32.8,4280,4410,Li-ion
4.432,-647.5,95,32.8,4280,4410,Li-ion
4.432,-656.875,95,32.8,4280,4410,Li-ion
4.432,-663.75,95,32.8,4282,4410,Li-ion
4.432,-656.562,95,32.8,4282,4410,Li-ion
4.432,-657.812,95,32.8,4282,4410,Li-ion
4.432,-639.375,95,32.8,4282,4410,Li-ion
4.432,-654.062,95,32.8,4282,4410,Li-ion
4.432,-648.75,95,32.8,4282,4410,Li-ion
4.432,-647.5,95,32.8,4282,4410,Li-ion
4.432,-647.187,95,32.8,4282,4410,Li-ion
4.432,-643.75,95,32.8,4282,4410,Li-ion
4.432,-658.125,95,32.8,4282,4410,Li-ion
4.432,-651.562,95,32.8,4282,4410,Li-ion
4.432,-656.25,95,32.8,4284,4410,Li-ion
4.432,-640,95,32.8,4284,4410,Li-ion
4.432,-644.375,95,32.8,4284,4410,Li-ion
4.432,-641.875,95,32.8,4284,4410,Li-ion
4.432,-645.625,95,32.8,4284,4410,Li-ion
4.432,-647.187,95,32.8,4284,4410,Li-ion
4.432,-639.375,95,32.8,4284,4410,Li-ion
4.432,-636.562,95,32.8,4284,4410,Li-ion
4.432,-641.25,95,32.8,4284,4410,Li-ion
4.432,-650,95,32.8,4284,4410,Li-ion
4.432,-641.562,95,32.8,4284,4410,Li-ion
4.432,-650.312,95,32.8,4286,4410,Li-ion
4.432,-633.125,95,32.8,4286,4410,Li-ion
4.432,-637.812,95,32.8,4286,4410,Li-ion
4.432,-647.5,95,32.8,4286,4410,Li-ion
4.432,-634.687,95,32.8,4286,4410,Li-ion
4.432,-642.187,95,32.8,4286,4410,Li-ion
4.432,-642.5,95,32.8,4286,4410,Li-ion
4.432,-642.5,95,32.8,4286,4410,Li-ion
4.432,-648.437,95,32.8,4286,4410,Li-ion
4.432,-639.375,95,32.8,4286,4410,Li-ion
4.432,-630.625,95,32.8,4286,4410,Li-ion
4.432,-640,95,32.8,4288,4410,Li-ion
4.432,-628.125,95,32.8,4288,4410,Li-ion
4.432,-628.125,95,32.8,4288,4410,Li-ion
4.432,-633.437,95,32.8,4288,4410,Li-ion
4.432,-634.687,95,32.8,4288,4410,Li-ion
4.432,-633.437,95,32.8,4288,4410,Li-ion
4.432,-632.812,95,32.8,4288,4410,Li-ion
4.432,-640.625,95,32.8,4288,4410,Li-ion
4.432,-621.25,95,32.8,4288,4410,Li-ion
4.432,-639.687,95,32.8,4288,4410,Li-ion
4.432,-647.187,95,32.8,4288,4410,Li-ion
4.432,-633.75,95,32.8,4290,4410,Li-ion
4.432,-628.437,95,32.8,4290,4410,Li-ion
4.432,-640.312,95,32.8,4290,4410,Li-ion
4.432,-631.562,95,32.8,4290,4410,Li-ion
4.432,-645.625,95,32.8,4290,4410,Li-ion
4.433,-630.312,95,32.7,4290,4410,Li-ion
4.433,-630.937,95,32.7,4290,4410,Li-ion
4.433,-627.812,95,32.7,4290,4410,Li-ion
4.433,-625.625,95,32.7,4290,4410,Li-ion
4.433,-636.25,95,32.7,4290,4410,Li-ion
4.433,-635.312,95,32.7,4290,4410,Li-ion
4.433,-630.625,95,32.7,4292,4410,Li-ion
4.433,-611.25,95,32.7,4292,4410,Li-ion
4.433,-636.562,95,32.7,4292,4410,Li-ion
4.433,-627.187,95,32.7,4292,4410,Li-ion
4.433,-619.687,95,32.7,4292,4410,Li-ion
4.433,-626.875,95,32.7,4292,4410,Li-ion
4.433,-628.125,95,32.7,4292,4410,Li-ion
4.433,-625.937,95,32.7,4292,4410,Li-ion
4.433,-639.062,95,32.7,4292,4410,Li-ion
4.433,-605.312,95,32.7,4292,4410,Li-ion
4.433,-629.062,95,32.7,4292,4410,Li-ion
4.434,-622.812,96,32.8,4294,4410,Li-ion
4.434,-629.375,96,32.8,4294,4410,Li-ion
4.434,-624.687,96,32.8,4294,4410,Li-ion
4.434,-610.937,96,32.8,4294,4410,Li-ion
4.434,-627.812,96,32.8,4294,4410,Li-ion
4.434,-628.75,96,32.8,4294,4410,Li-ion
4.434,-625.312,96,32.8,4294,4410,Li-ion
4.434,-628.437,96,32.8,4294,4410,Li-ion
4.434,-621.25,96,32.8,4294,4410,Li-ion
4.434,-609.375,96,32.8,4294,4410,Li-ion
4.434,-624.062,96,32.8,4294,4410,Li-ion
4.434,-611.875,96,32.8,4296,4410,Li-ion
4.434,-620.312,96,32.8,4296,4410,Li-ion
4.434,-616.25,96,32.8,4296,4410,Li-ion
4.434,-618.75,96,32.8,4296,4410,Li-ion
4.434,-617.187,96,32.8,4296,4410,Li-ion
4.434,-606.25,96,32.8,4296,4410,Li-ion
4.434,-616.562,96,32.8,4296,4410,Li-ion
4.434,-632.812,96,32.8,4296,4410,Li-ion
4.434,-611.25,96,32.8,4296,4410,Li-ion
4.434,-611.562,96,32.8,4296,4410,Li-ion
4.434,-618.437,96,32.8,4296,4410,Li-ion
4.434,-605.312,96,32.8,4298,4410,Li-ion
4.434,-619.687,96,32.8,4298,4410,Li-ion
4.434,-605,96,32.8,4298,4410,Li-ion
4.434,-627.812,96,32.8,4298,4410,Li-ion
4.434,-611.25,96,32.8,4298,4410,Li-ion
4.434,-617.5,96,32.8,4298,4410,Li-ion
4.434,-611.562,96,32.8,4298,4410,Li-ion
4.434,-626.25,96,32.8,4298,4410,Li-ion
4.434,-609.062,96,32.8,4298,4410,Li-ion
4.434,-621.875,96,32.8,4298,4410,Li-ion
4.434,-608.75,96,32.8,4298,4410,Li-ion
4.434,-609.687,96,32.8,4300,4410,Li-ion
4.434,-612.187,96,32.8,4300,4410,Li-ion
4.434,-611.875,96,32.8,4300,4410,Li-ion
4.434,-610.312,96,32.8,4300,4410,Li-ion
4.434,-617.187,96,32.8,4300,4410,Li-ion
4.434,-613.437,96,32.8,4300,4410,Li-ion
4.434,-600.625,96,32.8,4300,4410,Li-ion
4.434,-594.062,96,32.8,4300,4410,Li-ion
4.434,-608.437,96,32.8,4300,4410,Li-ion
4.434,-608.437,96,32.8,4300,4410,Li-ion
4.434,-605,96,32.8,4300,4410,Li-ion
4.434,-616.25,96,32.8,4300,4410,Li-ion
4.434,-605,96,32.8,4302,4410,Li-ion
4.434,-611.25,96,32.8,4302,4410,Li-ion
4.434,-589.062,96,32.8,4302,4410,Li-ion
4.434,-602.812,96,32.8,4302,4410,Li-ion
4.434,-620.312,96,32.8,4302,4410,Li-ion
4.434,-588.125,96,32.8,4302,4410,Li-ion
4.434,-611.562,96,32.8,4302,4410,Li-ion
4.434,-611.562,96,32.8,4302,4410,Li-ion
4.434,-612.187,96,32.8,4302,4410,Li-ion
4.434,-599.062,96,32.8,4302,4410,Li-ion
4.434,-603.125,96,32.8,4302,4410,Li-ion
4.434,-595.312,96,32.8,4304,4410,Li-ion
4.434,-602.5,96,32.8,4304,4410,Li-ion
4.434,-603.437,96,32.8,4304,4410,Li-ion
4.434,-600,96,32.8,4304,4410,Li-ion
4.434,-604.687,96,32.8,4304,4410,Li-ion
4.434,-602.5,96,32.8,4304,4410,Li-ion
4.434,-608.125,96,32.8,4304,4410,Li-ion
4.434,-598.437,96,32.8,4304,4410,Li-ion
4.434,-604.062,96,32.8,4304,4410,Li-ion
4.434,-603.125,96,32.8,4304,4410,Li-ion
4.434,-611.25,96,32.8,4304,4410,Li-ion
4.434,-600.625,96,32.8,4304,4410,Li-ion
4.434,-601.25,96,32.8,4306,4410,Li-ion
4.434,-596.562,96,32.8,4306,4410,Li-ion
4.434,-607.187,96,32.8,4306,4410,Li-ion
4.434,-585.937,96,32.8,4306,4410,Li-ion
4.434,-604.062,96,32.8,4306,4410,Li-ion
4.434,-603.125,96,32.8,4306,4410,Li-ion
4.434,-606.25,96,32.8,4306,4410,Li-ion
4.434,-608.75,96,32.8,4306,4410,Li-ion
4.434,-606.25,96,32.8,4306,4410,Li-ion
4.434,-613.75,96,32.8,4306,4410,Li-ion
4.434,-604.062,96,32.8,4306,4410,Li-ion
4.434,-598.125,96,32.8,4308,4410,Li-ion
4.434,-609.062,96,32.8,4308,4410,Li-ion
4.434,-587.5,96,32.8,4308,4410,Li-ion
4.434,-596.875,96,32.8,4308,4410,Li-ion
4.434,-590.625,96,32.8,4308,4410,Li-ion
4.434,-597.812,96,32.8,4308,4410,Li-ion
4.434,-587.187,96,32.8,4308,4410,Li-ion
4.434,-578.437,96,32.8,4308,4410,Li-ion
4.434,-596.875,96,32.8,4308,4410,Li-ion
4.434,-587.187,96,32.8,4308,4410,Li-ion
4.434,-601.875,96,32.8,4308,4410,Li-ion
4.434,-581.875,96,32.8,4308,4410,Li-ion
4.434,-595.625,96,32.8,4310,4410,Li-ion
4.434,-595.312,96,32.8,4310,4410,Li-ion
4.434,-591.875,96,32.8,4310,4410,Li-ion
